pid,interface,clip,label,position,listened_ms,liked,taste_match,relevance,replay,save,eval_composite,extraversion,agreeableness,conscientiousness,emot_stability,openness,rec_trust_reliance,openness_c,agreeableness_c,conscientiousness_c,emot_stability_c,extraversion_c,rec_trust_reliance_c,agr_group
R_5CCGkJSiMA2HhsK,Neutral,clip1,None,2,31683,7,5,5,6,6,5.8,6,4,4.5,3.5,3.5,5.5,-1.5916666666666668,-0.6166666666666663,-0.7999999999999998,-1.3833333333333337,1.9124999999999996,0.5354166666666664,Low agreeableness
R_5CCGkJSiMA2HhsK,Neutral,clip2,New,1,31701,6,4,3,4,5,4.4,6,4,4.5,3.5,3.5,5.5,-1.5916666666666668,-0.6166666666666663,-0.7999999999999998,-1.3833333333333337,1.9124999999999996,0.5354166666666664,Low agreeableness
R_5CCGkJSiMA2HhsK,Neutral,clip3,New,5,31685,5,3,3,4,2,3.4,6,4,4.5,3.5,3.5,5.5,-1.5916666666666668,-0.6166666666666663,-0.7999999999999998,-1.3833333333333337,1.9124999999999996,0.5354166666666664,Low agreeableness
R_5CCGkJSiMA2HhsK,Neutral,clip4,Recommended,6,31678,6,6,5,6,5,5.6,6,4,4.5,3.5,3.5,5.5,-1.5916666666666668,-0.6166666666666663,-0.7999999999999998,-1.3833333333333337,1.9124999999999996,0.5354166666666664,Low agreeableness
R_5CCGkJSiMA2HhsK,Neutral,clip5,None,3,31690,7,7,7,7,7,7,6,4,4.5,3.5,3.5,5.5,-1.5916666666666668,-0.6166666666666663,-0.7999999999999998,-1.3833333333333337,1.9124999999999996,0.5354166666666664,Low agreeableness
R_5CCGkJSiMA2HhsK,Neutral,clip6,Recommended,4,31687,6,5,3,5,2,4.2,6,4,4.5,3.5,3.5,5.5,-1.5916666666666668,-0.6166666666666663,-0.7999999999999998,-1.3833333333333337,1.9124999999999996,0.5354166666666664,Low agreeableness
R_8d9PNjs2jUStzEt,Neutral,clip1,New,4,31387,5,3,3,5,3,3.8,3,5.5,5.5,5,5,5.75,-0.09166666666666679,0.8833333333333337,0.20000000000000018,0.11666666666666625,-1.0875000000000004,0.7854166666666664,High agreeableness
R_8d9PNjs2jUStzEt,Neutral,clip2,Recommended,1,31354,6,5,6,6,6,5.8,3,5.5,5.5,5,5,5.75,-0.09166666666666679,0.8833333333333337,0.20000000000000018,0.11666666666666625,-1.0875000000000004,0.7854166666666664,High agreeableness
R_8d9PNjs2jUStzEt,Neutral,clip3,None,5,31394,5,5,4,5,3,4.4,3,5.5,5.5,5,5,5.75,-0.09166666666666679,0.8833333333333337,0.20000000000000018,0.11666666666666625,-1.0875000000000004,0.7854166666666664,High agreeableness
R_8d9PNjs2jUStzEt,Neutral,clip4,New,6,31388,3,3,3,3,3,3,3,5.5,5.5,5,5,5.75,-0.09166666666666679,0.8833333333333337,0.20000000000000018,0.11666666666666625,-1.0875000000000004,0.7854166666666664,High agreeableness
R_8d9PNjs2jUStzEt,Neutral,clip5,None,3,31394,4,2,2,2,2,2.4,3,5.5,5.5,5,5,5.75,-0.09166666666666679,0.8833333333333337,0.20000000000000018,0.11666666666666625,-1.0875000000000004,0.7854166666666664,High agreeableness
R_8d9PNjs2jUStzEt,Neutral,clip6,Recommended,2,31392,5,3,4,5,3,4,3,5.5,5.5,5,5,5.75,-0.09166666666666679,0.8833333333333337,0.20000000000000018,0.11666666666666625,-1.0875000000000004,0.7854166666666664,High agreeableness
R_77bmQZSJJv48vSx,Spotify-style,clip1,None,5,31510,2,1,1,3,3,2,5,4.5,3.5,3.5,6,5.75,0.9083333333333332,-0.11666666666666625,-1.7999999999999998,-1.3833333333333337,0.9124999999999996,0.7854166666666664,High agreeableness
R_77bmQZSJJv48vSx,Spotify-style,clip2,None,3,31488,3,2,1,4,1,2.2,5,4.5,3.5,3.5,6,5.75,0.9083333333333332,-0.11666666666666625,-1.7999999999999998,-1.3833333333333337,0.9124999999999996,0.7854166666666664,High agreeableness
R_77bmQZSJJv48vSx,Spotify-style,clip3,New,2,31765,5,3,4,2,3,3.4,5,4.5,3.5,3.5,6,5.75,0.9083333333333332,-0.11666666666666625,-1.7999999999999998,-1.3833333333333337,0.9124999999999996,0.7854166666666664,High agreeableness
R_77bmQZSJJv48vSx,Spotify-style,clip4,Recommended,4,31458,6,5,3,6,5,5,5,4.5,3.5,3.5,6,5.75,0.9083333333333332,-0.11666666666666625,-1.7999999999999998,-1.3833333333333337,0.9124999999999996,0.7854166666666664,High agreeableness
R_77bmQZSJJv48vSx,Spotify-style,clip5,Recommended,1,31644,6,5,3,6,7,5.4,5,4.5,3.5,3.5,6,5.75,0.9083333333333332,-0.11666666666666625,-1.7999999999999998,-1.3833333333333337,0.9124999999999996,0.7854166666666664,High agreeableness
R_77bmQZSJJv48vSx,Spotify-style,clip6,New,6,31508,2,3,1,2,1,1.8,5,4.5,3.5,3.5,6,5.75,0.9083333333333332,-0.11666666666666625,-1.7999999999999998,-1.3833333333333337,0.9124999999999996,0.7854166666666664,High agreeableness
R_2r1wrOK2OhTO25k,Spotify-style,clip1,Recommended,6,31508,5,4,5,3,3,4,4.5,3,4.5,5,5.5,5.25,0.4083333333333332,-1.6166666666666663,-0.7999999999999998,0.11666666666666625,0.41249999999999964,0.28541666666666643,Low agreeableness
R_2r1wrOK2OhTO25k,Spotify-style,clip2,None,5,31587,6,5,5,6,4,5.2,4.5,3,4.5,5,5.5,5.25,0.4083333333333332,-1.6166666666666663,-0.7999999999999998,0.11666666666666625,0.41249999999999964,0.28541666666666643,Low agreeableness
R_2r1wrOK2OhTO25k,Spotify-style,clip3,None,2,31580,7,7,7,7,6,6.8,4.5,3,4.5,5,5.5,5.25,0.4083333333333332,-1.6166666666666663,-0.7999999999999998,0.11666666666666625,0.41249999999999964,0.28541666666666643,Low agreeableness
R_2r1wrOK2OhTO25k,Spotify-style,clip4,New,1,31627,6,5,5,4,4,4.8,4.5,3,4.5,5,5.5,5.25,0.4083333333333332,-1.6166666666666663,-0.7999999999999998,0.11666666666666625,0.41249999999999964,0.28541666666666643,Low agreeableness
R_2r1wrOK2OhTO25k,Spotify-style,clip5,New,3,31594,5,4,4,3,3,3.8,4.5,3,4.5,5,5.5,5.25,0.4083333333333332,-1.6166666666666663,-0.7999999999999998,0.11666666666666625,0.41249999999999964,0.28541666666666643,Low agreeableness
R_2r1wrOK2OhTO25k,Spotify-style,clip6,Recommended,4,31548,3,3,2,2,2,2.4,4.5,3,4.5,5,5.5,5.25,0.4083333333333332,-1.6166666666666663,-0.7999999999999998,0.11666666666666625,0.41249999999999964,0.28541666666666643,Low agreeableness
R_68MwUZjPxAJDuHX,Spotify-style,clip1,New,6,31706,7,6,7,6,7,6.6,4.5,6.5,7,6,6.5,6,1.4083333333333332,1.8833333333333337,1.7000000000000002,1.1166666666666663,0.41249999999999964,1.0354166666666664,High agreeableness
R_68MwUZjPxAJDuHX,Spotify-style,clip2,None,1,31719,6,5,7,7,6,6.2,4.5,6.5,7,6,6.5,6,1.4083333333333332,1.8833333333333337,1.7000000000000002,1.1166666666666663,0.41249999999999964,1.0354166666666664,High agreeableness
R_68MwUZjPxAJDuHX,Spotify-style,clip3,None,2,31698,5,3,5,2,2,3.4,4.5,6.5,7,6,6.5,6,1.4083333333333332,1.8833333333333337,1.7000000000000002,1.1166666666666663,0.41249999999999964,1.0354166666666664,High agreeableness
R_68MwUZjPxAJDuHX,Spotify-style,clip4,New,5,31731,2,1,3,2,1,1.8,4.5,6.5,7,6,6.5,6,1.4083333333333332,1.8833333333333337,1.7000000000000002,1.1166666666666663,0.41249999999999964,1.0354166666666664,High agreeableness
R_68MwUZjPxAJDuHX,Spotify-style,clip5,Recommended,3,31703,7,6,7,7,6,6.6,4.5,6.5,7,6,6.5,6,1.4083333333333332,1.8833333333333337,1.7000000000000002,1.1166666666666663,0.41249999999999964,1.0354166666666664,High agreeableness
R_68MwUZjPxAJDuHX,Spotify-style,clip6,Recommended,4,31684,6,5,5,6,3,5,4.5,6.5,7,6,6.5,6,1.4083333333333332,1.8833333333333337,1.7000000000000002,1.1166666666666663,0.41249999999999964,1.0354166666666664,High agreeableness
R_8qVGOpSTziWB7Uk,AppleMusic-style,clip1,Recommended,5,31336,3,2,2,2,1,2,3.5,4.5,6.5,6,4.5,4.5,-0.5916666666666668,-0.11666666666666625,1.2000000000000002,1.1166666666666663,-0.5875000000000004,-0.46458333333333357,High agreeableness
R_8qVGOpSTziWB7Uk,AppleMusic-style,clip2,New,2,31338,6,5,4,6,5,5.2,3.5,4.5,6.5,6,4.5,4.5,-0.5916666666666668,-0.11666666666666625,1.2000000000000002,1.1166666666666663,-0.5875000000000004,-0.46458333333333357,High agreeableness
R_8qVGOpSTziWB7Uk,AppleMusic-style,clip3,New,3,31343,6,5,4,6,6,5.4,3.5,4.5,6.5,6,4.5,4.5,-0.5916666666666668,-0.11666666666666625,1.2000000000000002,1.1166666666666663,-0.5875000000000004,-0.46458333333333357,High agreeableness
R_8qVGOpSTziWB7Uk,AppleMusic-style,clip4,None,4,31338,4,3,2,4,2,3,3.5,4.5,6.5,6,4.5,4.5,-0.5916666666666668,-0.11666666666666625,1.2000000000000002,1.1166666666666663,-0.5875000000000004,-0.46458333333333357,High agreeableness
R_8qVGOpSTziWB7Uk,AppleMusic-style,clip5,None,6,31337,3,2,1,2,1,1.8,3.5,4.5,6.5,6,4.5,4.5,-0.5916666666666668,-0.11666666666666625,1.2000000000000002,1.1166666666666663,-0.5875000000000004,-0.46458333333333357,High agreeableness
R_8qVGOpSTziWB7Uk,AppleMusic-style,clip6,Recommended,1,31337,4,3,2,3,2,2.8,3.5,4.5,6.5,6,4.5,4.5,-0.5916666666666668,-0.11666666666666625,1.2000000000000002,1.1166666666666663,-0.5875000000000004,-0.46458333333333357,High agreeableness
R_5orBaIWl0JakTfP,AppleMusic-style,clip1,New,3,31707,2,2,2,2,2,2,1,7,6.5,4,6,4.5,0.9083333333333332,2.3833333333333337,1.2000000000000002,-0.8833333333333337,-3.0875000000000004,-0.46458333333333357,High agreeableness
R_5orBaIWl0JakTfP,AppleMusic-style,clip2,None,5,31716,3,3,3,3,3,3,1,7,6.5,4,6,4.5,0.9083333333333332,2.3833333333333337,1.2000000000000002,-0.8833333333333337,-3.0875000000000004,-0.46458333333333357,High agreeableness
R_5orBaIWl0JakTfP,AppleMusic-style,clip3,Recommended,1,31706,6,5,4,5,3,4.6,1,7,6.5,4,6,4.5,0.9083333333333332,2.3833333333333337,1.2000000000000002,-0.8833333333333337,-3.0875000000000004,-0.46458333333333357,High agreeableness
R_5orBaIWl0JakTfP,AppleMusic-style,clip4,None,6,31710,2,2,2,2,2,2,1,7,6.5,4,6,4.5,0.9083333333333332,2.3833333333333337,1.2000000000000002,-0.8833333333333337,-3.0875000000000004,-0.46458333333333357,High agreeableness
R_5orBaIWl0JakTfP,AppleMusic-style,clip5,Recommended,2,31707,4,4,3,3,2,3.2,1,7,6.5,4,6,4.5,0.9083333333333332,2.3833333333333337,1.2000000000000002,-0.8833333333333337,-3.0875000000000004,-0.46458333333333357,High agreeableness
R_5orBaIWl0JakTfP,AppleMusic-style,clip6,New,4,31708,2,2,2,2,2,2,1,7,6.5,4,6,4.5,0.9083333333333332,2.3833333333333337,1.2000000000000002,-0.8833333333333337,-3.0875000000000004,-0.46458333333333357,High agreeableness
R_8lovuoVHGFZB3Nv,AppleMusic-style,clip1,Recommended,4,31331,5,3,2,4,2,3.2,3,2.5,3.5,6,4,5.5,-1.0916666666666668,-2.1166666666666663,-1.7999999999999998,1.1166666666666663,-1.0875000000000004,0.5354166666666664,Low agreeableness
R_8lovuoVHGFZB3Nv,AppleMusic-style,clip2,New,5,31338,6,5,3,5,3,4.4,3,2.5,3.5,6,4,5.5,-1.0916666666666668,-2.1166666666666663,-1.7999999999999998,1.1166666666666663,-1.0875000000000004,0.5354166666666664,Low agreeableness
R_8lovuoVHGFZB3Nv,AppleMusic-style,clip3,New,3,31337,6,5,4,6,5,5.2,3,2.5,3.5,6,4,5.5,-1.0916666666666668,-2.1166666666666663,-1.7999999999999998,1.1166666666666663,-1.0875000000000004,0.5354166666666664,Low agreeableness
R_8lovuoVHGFZB3Nv,AppleMusic-style,clip4,None,6,31353,6,5,4,6,5,5.2,3,2.5,3.5,6,4,5.5,-1.0916666666666668,-2.1166666666666663,-1.7999999999999998,1.1166666666666663,-1.0875000000000004,0.5354166666666664,Low agreeableness
R_8lovuoVHGFZB3Nv,AppleMusic-style,clip5,None,2,31337,6,5,4,5,4,4.8,3,2.5,3.5,6,4,5.5,-1.0916666666666668,-2.1166666666666663,-1.7999999999999998,1.1166666666666663,-1.0875000000000004,0.5354166666666664,Low agreeableness
R_8lovuoVHGFZB3Nv,AppleMusic-style,clip6,Recommended,1,31346,6,2,3,5,4,4,3,2.5,3.5,6,4,5.5,-1.0916666666666668,-2.1166666666666663,-1.7999999999999998,1.1166666666666663,-1.0875000000000004,0.5354166666666664,Low agreeableness
R_2ONxsIQDNyXAdwa,AppleMusic-style,clip1,None,6,31443,2,2,2,1,2,1.8,3.5,4.5,5.5,4,5,6,-0.09166666666666679,-0.11666666666666625,0.20000000000000018,-0.8833333333333337,-0.5875000000000004,1.0354166666666664,High agreeableness
R_2ONxsIQDNyXAdwa,AppleMusic-style,clip2,None,3,31433,6,6,6,6,6,6,3.5,4.5,5.5,4,5,6,-0.09166666666666679,-0.11666666666666625,0.20000000000000018,-0.8833333333333337,-0.5875000000000004,1.0354166666666664,High agreeableness
R_2ONxsIQDNyXAdwa,AppleMusic-style,clip3,Recommended,1,31486,6,4,3,5,3,4.2,3.5,4.5,5.5,4,5,6,-0.09166666666666679,-0.11666666666666625,0.20000000000000018,-0.8833333333333337,-0.5875000000000004,1.0354166666666664,High agreeableness
R_2ONxsIQDNyXAdwa,AppleMusic-style,clip4,New,4,31394,3,2,2,2,2,2.2,3.5,4.5,5.5,4,5,6,-0.09166666666666679,-0.11666666666666625,0.20000000000000018,-0.8833333333333337,-0.5875000000000004,1.0354166666666664,High agreeableness
R_2ONxsIQDNyXAdwa,AppleMusic-style,clip5,Recommended,2,31440,6,5,5,6,5,5.4,3.5,4.5,5.5,4,5,6,-0.09166666666666679,-0.11666666666666625,0.20000000000000018,-0.8833333333333337,-0.5875000000000004,1.0354166666666664,High agreeableness
R_2ONxsIQDNyXAdwa,AppleMusic-style,clip6,New,5,31439,4,4,3,3,5,3.8,3.5,4.5,5.5,4,5,6,-0.09166666666666679,-0.11666666666666625,0.20000000000000018,-0.8833333333333337,-0.5875000000000004,1.0354166666666664,High agreeableness
R_8sTG84BunKQ41Gx,Neutral,clip1,None,5,31913,5,4,2,3,2,3.2,2,2.5,6,4,4.5,4.5,-0.5916666666666668,-2.1166666666666663,0.7000000000000002,-0.8833333333333337,-2.0875000000000004,-0.46458333333333357,Low agreeableness
R_8sTG84BunKQ41Gx,Neutral,clip2,Recommended,4,32082,5,4,2,5,3,3.8,2,2.5,6,4,4.5,4.5,-0.5916666666666668,-2.1166666666666663,0.7000000000000002,-0.8833333333333337,-2.0875000000000004,-0.46458333333333357,Low agreeableness
R_8sTG84BunKQ41Gx,Neutral,clip3,None,3,32363,6,5,4,5,5,5,2,2.5,6,4,4.5,4.5,-0.5916666666666668,-2.1166666666666663,0.7000000000000002,-0.8833333333333337,-2.0875000000000004,-0.46458333333333357,Low agreeableness
R_8sTG84BunKQ41Gx,Neutral,clip4,New,1,32294,5,5,2,4,2,3.6,2,2.5,6,4,4.5,4.5,-0.5916666666666668,-2.1166666666666663,0.7000000000000002,-0.8833333333333337,-2.0875000000000004,-0.46458333333333357,Low agreeableness
R_8sTG84BunKQ41Gx,Neutral,clip5,New,6,31951,5,3,2,3,2,3,2,2.5,6,4,4.5,4.5,-0.5916666666666668,-2.1166666666666663,0.7000000000000002,-0.8833333333333337,-2.0875000000000004,-0.46458333333333357,Low agreeableness
R_8sTG84BunKQ41Gx,Neutral,clip6,Recommended,2,32004,3,2,1,2,1,1.8,2,2.5,6,4,4.5,4.5,-0.5916666666666668,-2.1166666666666663,0.7000000000000002,-0.8833333333333337,-2.0875000000000004,-0.46458333333333357,Low agreeableness
R_58VDGhYejYQ1yHD,Spotify-style,clip1,Recommended,3,31396,3,3,3,3,3,3,4,5.5,6.5,6.5,6.5,3.25,1.4083333333333332,0.8833333333333337,1.2000000000000002,1.6166666666666663,-0.08750000000000036,-1.7145833333333336,High agreeableness
R_58VDGhYejYQ1yHD,Spotify-style,clip2,Recommended,2,31396,5,3,3,5,3,3.8,4,5.5,6.5,6.5,6.5,3.25,1.4083333333333332,0.8833333333333337,1.2000000000000002,1.6166666666666663,-0.08750000000000036,-1.7145833333333336,High agreeableness
R_58VDGhYejYQ1yHD,Spotify-style,clip3,None,6,31395,3,3,3,4,3,3.2,4,5.5,6.5,6.5,6.5,3.25,1.4083333333333332,0.8833333333333337,1.2000000000000002,1.6166666666666663,-0.08750000000000036,-1.7145833333333336,High agreeableness
R_58VDGhYejYQ1yHD,Spotify-style,clip4,New,5,31395,5,5,4,5,4,4.6,4,5.5,6.5,6.5,6.5,3.25,1.4083333333333332,0.8833333333333337,1.2000000000000002,1.6166666666666663,-0.08750000000000036,-1.7145833333333336,High agreeableness
R_58VDGhYejYQ1yHD,Spotify-style,clip5,New,4,31401,6,5,4,5,5,5,4,5.5,6.5,6.5,6.5,3.25,1.4083333333333332,0.8833333333333337,1.2000000000000002,1.6166666666666663,-0.08750000000000036,-1.7145833333333336,High agreeableness
R_58VDGhYejYQ1yHD,Spotify-style,clip6,None,1,NA,6,6,6,6,6,6,4,5.5,6.5,6.5,6.5,3.25,1.4083333333333332,0.8833333333333337,1.2000000000000002,1.6166666666666663,-0.08750000000000036,-1.7145833333333336,High agreeableness
R_2YYzkZCQt2eGRfF,AppleMusic-style,clip1,New,6,31531,3,3,2,2,1,2.2,3,5.5,4,3.5,5.5,4.5,0.4083333333333332,0.8833333333333337,-1.2999999999999998,-1.3833333333333337,-1.0875000000000004,-0.46458333333333357,High agreeableness
R_2YYzkZCQt2eGRfF,AppleMusic-style,clip2,Recommended,2,31839,6,5,4,6,6,5.4,3,5.5,4,3.5,5.5,4.5,0.4083333333333332,0.8833333333333337,-1.2999999999999998,-1.3833333333333337,-1.0875000000000004,-0.46458333333333357,High agreeableness
R_2YYzkZCQt2eGRfF,AppleMusic-style,clip3,New,4,31717,6,5,5,6,6,5.6,3,5.5,4,3.5,5.5,4.5,0.4083333333333332,0.8833333333333337,-1.2999999999999998,-1.3833333333333337,-1.0875000000000004,-0.46458333333333357,High agreeableness
R_2YYzkZCQt2eGRfF,AppleMusic-style,clip4,None,5,31296,5,4,2,4,5,4,3,5.5,4,3.5,5.5,4.5,0.4083333333333332,0.8833333333333337,-1.2999999999999998,-1.3833333333333337,-1.0875000000000004,-0.46458333333333357,High agreeableness
R_2YYzkZCQt2eGRfF,AppleMusic-style,clip5,None,3,31309,4,3,2,3,2,2.8,3,5.5,4,3.5,5.5,4.5,0.4083333333333332,0.8833333333333337,-1.2999999999999998,-1.3833333333333337,-1.0875000000000004,-0.46458333333333357,High agreeableness
R_2YYzkZCQt2eGRfF,AppleMusic-style,clip6,Recommended,1,31570,5,5,3,5,6,4.8,3,5.5,4,3.5,5.5,4.5,0.4083333333333332,0.8833333333333337,-1.2999999999999998,-1.3833333333333337,-1.0875000000000004,-0.46458333333333357,High agreeableness
R_7R1Zha8uwecr3JC,Neutral,clip1,New,4,31335,4,2,2,3,3,2.8,4,6,7,6,6,3,0.9083333333333332,1.3833333333333337,1.7000000000000002,1.1166666666666663,-0.08750000000000036,-1.9645833333333336,High agreeableness
R_7R1Zha8uwecr3JC,Neutral,clip2,New,5,31376,4,3,3,2,2,2.8,4,6,7,6,6,3,0.9083333333333332,1.3833333333333337,1.7000000000000002,1.1166666666666663,-0.08750000000000036,-1.9645833333333336,High agreeableness
R_7R1Zha8uwecr3JC,Neutral,clip3,Recommended,3,31379,4,2,2,2,2,2.4,4,6,7,6,6,3,0.9083333333333332,1.3833333333333337,1.7000000000000002,1.1166666666666663,-0.08750000000000036,-1.9645833333333336,High agreeableness
R_7R1Zha8uwecr3JC,Neutral,clip4,Recommended,2,5826,5,3,3,3,2,3.2,4,6,7,6,6,3,0.9083333333333332,1.3833333333333337,1.7000000000000002,1.1166666666666663,-0.08750000000000036,-1.9645833333333336,High agreeableness
R_7R1Zha8uwecr3JC,Neutral,clip5,None,6,27805,4,3,3,2,2,2.8,4,6,7,6,6,3,0.9083333333333332,1.3833333333333337,1.7000000000000002,1.1166666666666663,-0.08750000000000036,-1.9645833333333336,High agreeableness
R_7R1Zha8uwecr3JC,Neutral,clip6,None,7,13102,2,2,2,2,1,1.8,4,6,7,6,6,3,0.9083333333333332,1.3833333333333337,1.7000000000000002,1.1166666666666663,-0.08750000000000036,-1.9645833333333336,High agreeableness
R_28NB72SSbJ8emCg,AppleMusic-style,clip1,Recommended,2,31449,5,3,3,4,2,3.4,2,5,4,4,3.5,4.25,-1.5916666666666668,0.38333333333333375,-1.2999999999999998,-0.8833333333333337,-2.0875000000000004,-0.7145833333333336,High agreeableness
R_28NB72SSbJ8emCg,AppleMusic-style,clip2,None,6,31444,6,5,4,4,2,4.2,2,5,4,4,3.5,4.25,-1.5916666666666668,0.38333333333333375,-1.2999999999999998,-0.8833333333333337,-2.0875000000000004,-0.7145833333333336,High agreeableness
R_28NB72SSbJ8emCg,AppleMusic-style,clip3,None,3,31438,6,5,4,4,3,4.4,2,5,4,4,3.5,4.25,-1.5916666666666668,0.38333333333333375,-1.2999999999999998,-0.8833333333333337,-2.0875000000000004,-0.7145833333333336,High agreeableness
R_28NB72SSbJ8emCg,AppleMusic-style,clip4,New,5,31426,6,5,4,5,4,4.8,2,5,4,4,3.5,4.25,-1.5916666666666668,0.38333333333333375,-1.2999999999999998,-0.8833333333333337,-2.0875000000000004,-0.7145833333333336,High agreeableness
R_28NB72SSbJ8emCg,AppleMusic-style,clip5,Recommended,1,31528,7,6,6,7,7,6.6,2,5,4,4,3.5,4.25,-1.5916666666666668,0.38333333333333375,-1.2999999999999998,-0.8833333333333337,-2.0875000000000004,-0.7145833333333336,High agreeableness
R_28NB72SSbJ8emCg,AppleMusic-style,clip6,New,4,31437,6,6,6,6,4,5.6,2,5,4,4,3.5,4.25,-1.5916666666666668,0.38333333333333375,-1.2999999999999998,-0.8833333333333337,-2.0875000000000004,-0.7145833333333336,High agreeableness
R_8WZGQX664pXfKeR,Spotify-style,clip1,New,1,31265,5,5,4,5,4,4.6,3.5,5.5,5.5,6,4.5,5.5,-0.5916666666666668,0.8833333333333337,0.20000000000000018,1.1166666666666663,-0.5875000000000004,0.5354166666666664,High agreeableness
R_8WZGQX664pXfKeR,Spotify-style,clip2,None,3,31348,5,5,4,5,3,4.4,3.5,5.5,5.5,6,4.5,5.5,-0.5916666666666668,0.8833333333333337,0.20000000000000018,1.1166666666666663,-0.5875000000000004,0.5354166666666664,High agreeableness
R_8WZGQX664pXfKeR,Spotify-style,clip3,Recommended,6,31342,5,4,3,3,4,3.8,3.5,5.5,5.5,6,4.5,5.5,-0.5916666666666668,0.8833333333333337,0.20000000000000018,1.1166666666666663,-0.5875000000000004,0.5354166666666664,High agreeableness
R_8WZGQX664pXfKeR,Spotify-style,clip4,Recommended,2,31351,6,6,5,5,5,5.4,3.5,5.5,5.5,6,4.5,5.5,-0.5916666666666668,0.8833333333333337,0.20000000000000018,1.1166666666666663,-0.5875000000000004,0.5354166666666664,High agreeableness
R_8WZGQX664pXfKeR,Spotify-style,clip5,New,4,31345,5,4,4,3,3,3.8,3.5,5.5,5.5,6,4.5,5.5,-0.5916666666666668,0.8833333333333337,0.20000000000000018,1.1166666666666663,-0.5875000000000004,0.5354166666666664,High agreeableness
R_8WZGQX664pXfKeR,Spotify-style,clip6,None,5,31342,7,6,6,7,6,6.4,3.5,5.5,5.5,6,4.5,5.5,-0.5916666666666668,0.8833333333333337,0.20000000000000018,1.1166666666666663,-0.5875000000000004,0.5354166666666664,High agreeableness
R_7USWz06U79t88Kt,Spotify-style,clip1,New,5,32324,3,3,3,3,3,3,2,6.5,5,4.5,4,5,-1.0916666666666668,1.8833333333333337,-0.2999999999999998,-0.38333333333333375,-2.0875000000000004,0.03541666666666643,High agreeableness
R_7USWz06U79t88Kt,Spotify-style,clip2,New,1,32307,6,5,4,5,3,4.6,2,6.5,5,4.5,4,5,-1.0916666666666668,1.8833333333333337,-0.2999999999999998,-0.38333333333333375,-2.0875000000000004,0.03541666666666643,High agreeableness
R_7USWz06U79t88Kt,Spotify-style,clip3,Recommended,3,32326,6,5,4,6,5,5.2,2,6.5,5,4.5,4,5,-1.0916666666666668,1.8833333333333337,-0.2999999999999998,-0.38333333333333375,-2.0875000000000004,0.03541666666666643,High agreeableness
R_7USWz06U79t88Kt,Spotify-style,clip4,Recommended,6,32349,4,3,2,3,2,2.8,2,6.5,5,4.5,4,5,-1.0916666666666668,1.8833333333333337,-0.2999999999999998,-0.38333333333333375,-2.0875000000000004,0.03541666666666643,High agreeableness
R_7USWz06U79t88Kt,Spotify-style,clip5,None,4,32305,7,6,6,6,6,6.2,2,6.5,5,4.5,4,5,-1.0916666666666668,1.8833333333333337,-0.2999999999999998,-0.38333333333333375,-2.0875000000000004,0.03541666666666643,High agreeableness
R_7USWz06U79t88Kt,Spotify-style,clip6,None,2,32328,6,5,5,5,5,5.2,2,6.5,5,4.5,4,5,-1.0916666666666668,1.8833333333333337,-0.2999999999999998,-0.38333333333333375,-2.0875000000000004,0.03541666666666643,High agreeableness
R_8ahmzIsEubL4Usb,Neutral,clip1,None,2,31669,3,2,1,2,1,1.8,3.5,5.5,4,5.5,3.5,6,-1.5916666666666668,0.8833333333333337,-1.2999999999999998,0.6166666666666663,-0.5875000000000004,1.0354166666666664,High agreeableness
R_8ahmzIsEubL4Usb,Neutral,clip2,Recommended,3,31667,5,5,6,5,5,5.2,3.5,5.5,4,5.5,3.5,6,-1.5916666666666668,0.8833333333333337,-1.2999999999999998,0.6166666666666663,-0.5875000000000004,1.0354166666666664,High agreeableness
R_8ahmzIsEubL4Usb,Neutral,clip3,Recommended,5,31663,6,6,4,6,6,5.6,3.5,5.5,4,5.5,3.5,6,-1.5916666666666668,0.8833333333333337,-1.2999999999999998,0.6166666666666663,-0.5875000000000004,1.0354166666666664,High agreeableness
R_8ahmzIsEubL4Usb,Neutral,clip4,New,1,31670,6,6,4,6,7,5.8,3.5,5.5,4,5.5,3.5,6,-1.5916666666666668,0.8833333333333337,-1.2999999999999998,0.6166666666666663,-0.5875000000000004,1.0354166666666664,High agreeableness
R_8ahmzIsEubL4Usb,Neutral,clip5,None,6,31673,6,5,5,7,7,6,3.5,5.5,4,5.5,3.5,6,-1.5916666666666668,0.8833333333333337,-1.2999999999999998,0.6166666666666663,-0.5875000000000004,1.0354166666666664,High agreeableness
R_8ahmzIsEubL4Usb,Neutral,clip6,New,4,31665,6,6,5,6,7,6,3.5,5.5,4,5.5,3.5,6,-1.5916666666666668,0.8833333333333337,-1.2999999999999998,0.6166666666666663,-0.5875000000000004,1.0354166666666664,High agreeableness
R_7qHwCJY0U49Wq63,Spotify-style,clip1,New,1,NA,2,1,1,1,1,1.2,5,6.5,6.5,7,6.5,5,1.4083333333333332,1.8833333333333337,1.2000000000000002,2.1166666666666663,0.9124999999999996,0.03541666666666643,High agreeableness
R_7qHwCJY0U49Wq63,Spotify-style,clip2,Recommended,2,NA,5,2,3,4,2,3.2,5,6.5,6.5,7,6.5,5,1.4083333333333332,1.8833333333333337,1.2000000000000002,2.1166666666666663,0.9124999999999996,0.03541666666666643,High agreeableness
